school_number,grade,charter,pass
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 3,0,0
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,1
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 4,0,0
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,1
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
206,Grade 5,0,0
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,1
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 3,0,0
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,1
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 4,0,0
207,Grade 5,0,1
207,Grade 5,0,1
207,Grade 5,0,1
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
207,Grade 5,0,0
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,1
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 3,0,0
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,1
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 4,0,0
210,Grade 5,0,1
210,Grade 5,0,1
210,Grade 5,0,1
210,Grade 5,0,1
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
210,Grade 5,0,0
